action,clientASNDescription,clientAsn,clientCountryName,clientIP,clientRequestHTTPHost,clientRequestHTTPMethodName,clientRequestHTTPProtocol,clientRequestPath,clientRequestQuery,datetime,metadata,rayName,ruleId,rulesetId,sampleInterval,source,userAgent
block,GIGAINFRA Softbank BB Corp.,17676,JP,126.33.76.85,www.pfizer-covid19-vaccine.jp,GET,HTTP/1.1,/faqpdf/%E3%82%B3%E3%83%9F%E3%83%8A%E3%83%86%E3%82%A3%E3%81%AE%E5%AE%9F%E8%87%A8%E5%BA%8A%E3%83%87%E3%83%BC%E3%82%BF%E3%80%81%E3%83%AF%E3%82%AF%E3%83%81%E3%83%B3%E3%81%AE%E6%9C%89%E5%8A%B9%E6%80%A7.pdf,,2022-02-20T23:56:07Z,[],6e0bab75e8eb0a5e,7fc8bc7749f8466f8fc5245e0afbf003,,1,ratelimit,Dalvik/2.1.0 (Linux; U; Android 11; 907SH Build/S2005)
block,GIGAINFRA Softbank BB Corp.,17676,JP,126.33.76.85,www.pfizer-covid19-vaccine.jp,GET,HTTP/1.1,/%E8%A2%AB%E6%8E%A5%E7%A8%AE%E8%80%85%E5%90%91%E3%81%91%E3%82%B5%E3%82%A4%E3%83%88%E3%81%AE%E3%81%94%E6%A1%88%E5%86%85.pdf,,2022-02-20T23:56:05Z,[],6e0bab660bb28d00,7fc8bc7749f8466f8fc5245e0afbf003,,1,ratelimit,Dalvik/2.1.0 (Linux; U; Android 11; 907SH Build/S2005)
block,GIGAINFRA Softbank BB Corp.,17676,JP,126.33.76.85,www.pfizer-covid19-vaccine.jp,GET,HTTP/1.1,/faqpdf/%E3%83%A9%E3%83%99%E3%83%AB%E3%81%AB%E8%A8%98%E8%BC%89%E3%81%95%E3%82%8C%E3%81%A6%E3%81%84%E3%82%8B%E4%BF%9D%E5%AD%98%E6%B8%A9%E5%BA%A6%E3%81%AB%E3%81%A4%E3%81%84%E3%81%A6.pdf,,2022-02-20T23:56:05Z,[],6e0bab648f64aef1,7fc8bc7749f8466f8fc5245e0afbf003,,1,ratelimit,Dalvik/2.1.0 (Linux; U; Android 11; 907SH Build/S2005)
block,GIGAINFRA Softbank BB Corp.,17676,JP,126.33.76.85,www.pfizer-covid19-vaccine.jp,GET,HTTP/1.1,/%E3%83%AF%E3%82%AF%E3%83%81%E3%83%B3%E3%81%AE%E5%8F%96%E3%82%8A%E6%89%B1%E3%81%84_%E4%BF%9D%E5%AD%98%E3%83%BB%E7%A7%BB%E9%80%81.pdf,,2022-02-20T23:56:05Z,[],6e0bab659a2e8cef,7fc8bc7749f8466f8fc5245e0afbf003,,1,ratelimit,Dalvik/2.1.0 (Linux; U; Android 11; 907SH Build/S2005)
block,GIGAINFRA Softbank BB Corp.,17676,JP,126.33.76.85,www.pfizer-covid19-vaccine.jp,GET,HTTP/1.1,/faqpdf/%E8%87%A8%E5%BA%8A%E8%A9%A6%E9%A8%93%E3%81%AB%E3%81%8A%E3%81%91%E3%82%8B%E6%9C%89%E5%8A%B9%E6%80%A7%E8%A9%95%E4%BE%A1%E3%81%AB%E3%81%A4%E3%81%84%E3%81%A6.pdf,,2022-02-20T23:56:05Z,[],6e0bab63fc8b8d0d,7fc8bc7749f8466f8fc5245e0afbf003,,1,ratelimit,Dalvik/2.1.0 (Linux; U; Android 11; 907SH Build/S2005)
block,GIGAINFRA Softbank BB Corp.,17676,JP,126.33.76.85,www.pfizer-covid19-vaccine.jp,GET,HTTP/1.1,/%E5%B0%8F%E5%85%90%E7%94%A8%E3%83%AF%E3%82%AF%E3%83%81%E3%83%B3%E3%81%AE%E5%B8%82%E8%B2%A9%E7%9B%B4%E5%BE%8C%E8%AA%BF%E6%9F%BB.pdf,,2022-02-20T23:56:05Z,[],6e0bab641dd683c0,7fc8bc7749f8466f8fc5245e0afbf003,,1,ratelimit,Dalvik/2.1.0 (Linux; U; Android 11; 907SH Build/S2005)
block,GIGAINFRA Softbank BB Corp.,17676,JP,126.33.76.85,www.pfizer-covid19-vaccine.jp,GET,HTTP/1.1,/%E3%83%AF%E3%82%AF%E3%83%81%E3%83%B3%E3%81%AE%E5%8F%96%E3%82%8A%E6%89%B1%E3%81%84_%E5%B8%8C%E9%87%88%E3%83%BB%E5%85%85%E5%A1%AB.pdf,,2022-02-20T23:56:04Z,[],6e0bab60af2f8332,7fc8bc7749f8466f8fc5245e0afbf003,,1,ratelimit,Dalvik/2.1.0 (Linux; U; Android 11; 907SH Build/S2005)
block,GIGAINFRA Softbank BB Corp.,17676,JP,126.33.76.85,www.pfizer-covid19-vaccine.jp,GET,HTTP/1.1,/%E7%99%BB%E9%8C%B2%E4%BE%9D%E9%A0%BC%E3%83%A1%E3%83%BC%E3%83%AB.pdf,,2022-02-20T23:56:04Z,[],6e0bab5dbf218341,7fc8bc7749f8466f8fc5245e0afbf003,,1,ratelimit,Dalvik/2.1.0 (Linux; U; Android 11; 907SH Build/S2005)
block,GIGAINFRA Softbank BB Corp.,17676,JP,126.33.76.85,www.pfizer-covid19-vaccine.jp,GET,HTTP/1.1,/faqpdf/%E3%82%B9%E3%82%BF%E3%83%BC%E3%82%BF%E3%83%BC%E3%82%AD%E3%83%83%E3%83%88%E3%81%AE%E5%86%85%E5%AE%B9%E7%89%A9%E3%81%A7%E3%81%82%E3%82%8B%E7%B4%99%E8%B3%87%E6%9D%90%E3%81%AE%E8%BF%BD%E5%8A%A0%E9%85%8D%E9%80%81.pdf,,2022-02-20T23:56:03Z,[],6e0bab595b408cf4,7fc8bc7749f8466f8fc5245e0afbf003,,1,ratelimit,Dalvik/2.1.0 (Linux; U; Android 11; 907SH Build/S2005)
block,GIGAINFRA Softbank BB Corp.,17676,JP,126.33.76.85,www.pfizer-covid19-vaccine.jp,GET,HTTP/1.1,/faqpdf/%E8%87%A8%E5%BA%8A%E8%A9%A6%E9%A8%93%E3%81%AB%E3%81%8A%E3%81%91%E3%82%8BCOVID-19%E7%99%BA%E7%97%87%E3%81%AE%E5%AE%9A%E7%BE%A9%E3%81%AB%E3%81%A4%E3%81%84%E3%81%A6.pdf,,2022-02-20T23:56:01Z,[],6e0bab4e4a228cf8,7fc8bc7749f8466f8fc5245e0afbf003,,1,ratelimit,Dalvik/2.1.0 (Linux; U; Android 11; 907SH Build/S2005)
block,GIGAINFRA Softbank BB Corp.,17676,JP,126.33.76.85,www.pfizer-covid19-vaccine.jp,GET,HTTP/1.1,/5_11_%E3%83%AF%E3%82%AF%E3%83%81%E3%83%B3%E3%81%AE%E5%8F%96%E3%82%8A%E6%89%B1%E3%81%84_%E8%BF%94%E5%8D%B4%E3%83%BB%E7%A0%B4%E6%A3%84.pdf,,2022-02-20T23:56:01Z,[],6e0bab4a993c8d07,7fc8bc7749f8466f8fc5245e0afbf003,,1,ratelimit,Dalvik/2.1.0 (Linux; U; Android 11; 907SH Build/S2005)
block,GIGAINFRA Softbank BB Corp.,17676,JP,126.33.76.85,www.pfizer-covid19-vaccine.jp,GET,HTTP/1.1,"/faqpdf/%E3%83%9D%E3%83%AA%E3%82%BD%E3%83%AB%E3%83%99%E3%83%BC%E3%83%88%E3%81%BE%E3%81%9F%E3%81%AF%E3%83%9D%E3%83%AA%E3%82%A8%E3%83%81%E3%83%AC%E3%83%B3%E3%82%B0%E3%83%AA%E3%82%B3%E3%83%BC%E3%83%AB%E3%82%92%E5%90%AB%E6%9C%89%E3%81%99%E3%82%8B%E3%83%95%E3%82%A1%E3%82%A4%E3%82%B6%E3%83%BC%E8%A3%BD%E5%93%81_PBG%20products%20including%20Polysorbate,%20Polyethylene%20glycol%20or%20Macrogols).pdf",,2022-02-20T23:56:00Z,[],6e0bab460ea7835b,7fc8bc7749f8466f8fc5245e0afbf003,,1,ratelimit,Dalvik/2.1.0 (Linux; U; Android 11; 907SH Build/S2005)
block,GIGAINFRA Softbank BB Corp.,17676,JP,126.33.76.85,www.pfizer-covid19-vaccine.jp,GET,HTTP/1.1,/faqpdf/%E3%82%B3%E3%83%9F%E3%83%8A%E3%83%86%E3%82%A3%E3%81%AE%E7%B2%92%E5%AD%90%E7%89%A9%E8%B3%AA%E3%81%AE%E5%AD%98%E5%9C%A8.pdf,,2022-02-20T23:56:00Z,[],6e0bab44dcd20a4e,7fc8bc7749f8466f8fc5245e0afbf003,,1,ratelimit,Dalvik/2.1.0 (Linux; U; Android 11; 907SH Build/S2005)
block,GIGAINFRA Softbank BB Corp.,17676,JP,126.33.76.85,www.pfizer-covid19-vaccine.jp,GET,HTTP/1.1,/faqpdf/%E6%9C%89%E5%AE%B3%E4%BA%8B%E8%B1%A1%E5%A0%B1%E5%91%8A%E3%81%AE%E5%8F%8E%E9%9B%86.pdf,,2022-02-20T23:56:00Z,[],6e0bab465ed08d16,7fc8bc7749f8466f8fc5245e0afbf003,,1,ratelimit,Dalvik/2.1.0 (Linux; U; Android 11; 907SH Build/S2005)
block,GIGAINFRA Softbank BB Corp.,17676,JP,126.33.76.85,www.pfizer-covid19-vaccine.jp,GET,HTTP/1.1,/5_11_%E3%81%8F%E3%81%99%E3%82%8A%E3%81%AE%E3%81%97%E3%81%8A%E3%82%8A(%E8%8B%B1%E8%AA%9E%E7%89%88).pdf,,2022-02-20T23:55:59Z,[],6e0bab3e3bf88d0d,7fc8bc7749f8466f8fc5245e0afbf003,,1,ratelimit,Dalvik/2.1.0 (Linux; U; Android 11; 907SH Build/S2005)
block,GIGAINFRA Softbank BB Corp.,17676,JP,126.33.76.85,www.pfizer-covid19-vaccine.jp,GET,HTTP/1.1,/5_11_%E8%8B%B1%E8%AA%9E%E6%97%A5%E6%9C%AC%E8%AA%9E%E3%83%A9%E3%83%99%E3%83%AB%E8%AA%AD%E6%9B%BF%E8%A1%A8_%E7%AE%B1.pdf,,2022-02-20T23:55:59Z,[],6e0bab3f8f248d1c,7fc8bc7749f8466f8fc5245e0afbf003,,1,ratelimit,Dalvik/2.1.0 (Linux; U; Android 11; 907SH Build/S2005)
block,GIGAINFRA Softbank BB Corp.,17676,JP,126.33.76.85,www.pfizer-covid19-vaccine.jp,GET,HTTP/1.1,/%E8%8B%B1%E8%AA%9E%E6%97%A5%E6%9C%AC%E8%AA%9E%E3%83%A9%E3%83%99%E3%83%AB%E8%AA%AD%E6%9B%BF%E8%A1%A8_%E3%83%90%E3%82%A4%E3%82%A2%E3%83%AB.pdf,,2022-02-20T23:55:59Z,[],6e0bab42ef898355,7fc8bc7749f8466f8fc5245e0afbf003,,1,ratelimit,Dalvik/2.1.0 (Linux; U; Android 11; 907SH Build/S2005)
block,GIGAINFRA Softbank BB Corp.,17676,JP,126.33.76.85,www.pfizer-covid19-vaccine.jp,GET,HTTP/1.1,/5_11_%E3%83%AF%E3%82%AF%E3%83%81%E3%83%B3%E3%81%AE%E5%8F%96%E3%82%8A%E6%89%B1%E3%81%84_%E5%85%A8%E4%BD%93%E6%A6%82%E8%A6%81.pdf,,2022-02-20T23:55:58Z,[],6e0bab3d1f778d0c,7fc8bc7749f8466f8fc5245e0afbf003,,1,ratelimit,Dalvik/2.1.0 (Linux; U; Android 11; 907SH Build/S2005)
block,GIGAINFRA Softbank BB Corp.,17676,JP,126.33.76.85,www.pfizer-covid19-vaccine.jp,GET,HTTP/1.1,/faqpdf/%E3%82%B3%E3%83%9F%E3%83%8A%E3%83%86%E3%82%A3%E3%81%AB%E3%82%88%E3%82%8B%E5%BF%83%E7%AD%8B%E7%82%8E%E3%81%8A%E3%82%88%E3%81%B3%E5%BF%83%E8%86%9C%E7%82%8E.pdf,,2022-02-20T23:55:33Z,[],6e0baaa10c168326,7fc8bc7749f8466f8fc5245e0afbf003,,1,ratelimit,Dalvik/2.1.0 (Linux; U; Android 11; 907SH Build/S2005)
block,GIGAINFRA Softbank BB Corp.,17676,JP,126.33.76.85,www.pfizer-covid19-vaccine.jp,GET,HTTP/1.1,/%E5%AE%89%E5%85%A8%E3%81%AB%E6%8E%A5%E7%A8%AE%E3%81%84%E3%81%9F%E3%81%A0%E3%81%8F%E3%81%9F%E3%82%81%E3%81%AE%E6%83%85%E5%A0%B1%E6%8F%90%E4%BE%9B%E3%81%8A%E3%82%88%E3%81%B3%E5%8F%8E%E9%9B%86%E3%81%AE%E3%81%94%E6%A1%88%E5%86%85.pdf,,2022-02-20T23:55:31Z,[],6e0baa92aff50aba,7fc8bc7749f8466f8fc5245e0afbf003,,1,ratelimit,Dalvik/2.1.0 (Linux; U; Android 11; 907SH Build/S2005)
block,GIGAINFRA Softbank BB Corp.,17676,JP,126.33.76.85,www.pfizer-covid19-vaccine.jp,GET,HTTP/1.1,/faqpdf/%E6%8E%A5%E7%A8%AE%E5%BE%8C%E3%81%AE%E6%B3%A8%E6%84%8F%E4%BA%8B%E9%A0%85.pdf,,2022-02-20T23:55:22Z,[],6e0baa570f94835e,7fc8bc7749f8466f8fc5245e0afbf003,,1,ratelimit,Dalvik/2.1.0 (Linux; U; Android 11; 907SH Build/S2005)
block,GIGAINFRA Softbank BB Corp.,17676,JP,126.33.76.85,www.pfizer-covid19-vaccine.jp,GET,HTTP/1.1,/faqpdf/%E6%8E%A5%E7%A8%AE%E9%96%93%E9%9A%94%E3%81%AE%E7%9F%AD%E7%B8%AE%E3%81%AB%E3%81%A4%E3%81%84%E3%81%A6.pdf,,2022-02-20T23:55:18Z,[],6e0baa434b0b0aca,7fc8bc7749f8466f8fc5245e0afbf003,,1,ratelimit,Dalvik/2.1.0 (Linux; U; Android 11; 907SH Build/S2005)
block,GIGAINFRA Softbank BB Corp.,17676,JP,126.33.76.85,www.pfizer-covid19-vaccine.jp,GET,HTTP/1.1,/%E6%8E%A5%E7%A8%AE%E4%BC%9A%E5%A0%B4%E6%8E%B2%E7%A4%BA%E7%94%A8%E3%83%9D%E3%82%B9%E3%82%BF%E3%83%BC.pdf,,2022-02-20T23:55:18Z,[],6e0baa42b8230a4e,7fc8bc7749f8466f8fc5245e0afbf003,,1,ratelimit,Dalvik/2.1.0 (Linux; U; Android 11; 907SH Build/S2005)
block,GIGAINFRA Softbank BB Corp.,17676,JP,126.33.76.85,www.pfizer-covid19-vaccine.jp,GET,HTTP/1.1,/%E5%BF%85%E8%A6%81%E3%81%AA%E7%89%A9%E5%93%81%E3%81%AE%E6%BA%96%E5%82%99.pdf,,2022-02-20T23:55:17Z,[],6e0baa37ddf90aa6,7fc8bc7749f8466f8fc5245e0afbf003,,1,ratelimit,Dalvik/2.1.0 (Linux; U; Android 11; 907SH Build/S2005)
block,GIGAINFRA Softbank BB Corp.,17676,JP,126.33.76.85,www.pfizer-covid19-vaccine.jp,GET,HTTP/1.1,/5_11_%E3%83%AF%E3%82%AF%E3%83%81%E3%83%B3%E3%81%AE%E5%8F%96%E3%82%8A%E6%89%B1%E3%81%84_%E8%A7%A3%E5%87%8D.pdf,,2022-02-20T23:55:17Z,[],6e0baa3aedc20a76,7fc8bc7749f8466f8fc5245e0afbf003,,1,ratelimit,Dalvik/2.1.0 (Linux; U; Android 11; 907SH Build/S2005)
block,GIGAINFRA Softbank BB Corp.,17676,JP,126.33.76.85,www.pfizer-covid19-vaccine.jp,GET,HTTP/1.1,/%E8%A4%87%E6%95%B0%E6%96%BD%E8%A8%AD%E3%81%A7%E3%81%AE%E4%BC%9A%E5%93%A1%E7%99%BB%E9%8C%B2.pdf,,2022-02-20T23:55:16Z,[],6e0baa34788d835b,7fc8bc7749f8466f8fc5245e0afbf003,,1,ratelimit,Dalvik/2.1.0 (Linux; U; Android 11; 907SH Build/S2005)
block,GIGAINFRA Softbank BB Corp.,17676,JP,126.33.76.85,www.pfizer-covid19-vaccine.jp,GET,HTTP/1.1,/COVID-19%20Vaccine%20COMIRNATY%20-Information%20for%20persons%20receiving%20the%20vaccine%20and%20their%20families-Tagalog.pdf,,2022-02-20T23:55:16Z,[],6e0baa310eab8391,7fc8bc7749f8466f8fc5245e0afbf003,,1,ratelimit,Dalvik/2.1.0 (Linux; U; Android 11; 907SH Build/S2005)
block,GIGAINFRA Softbank BB Corp.,17676,JP,126.33.76.85,www.pfizer-covid19-vaccine.jp,GET,HTTP/1.1,/faqpdf/%E6%9C%AC%E5%89%A4%E3%81%AE%E4%BD%9C%E7%94%A8%E6%A9%9F%E5%BA%8F%E3%81%AB%E3%81%A4%E3%81%84%E3%81%A6.pdf,,2022-02-20T23:55:15Z,[],6e0baa2c6f928d25,7fc8bc7749f8466f8fc5245e0afbf003,,1,ratelimit,Dalvik/2.1.0 (Linux; U; Android 11; 907SH Build/S2005)
block,GIGAINFRA Softbank BB Corp.,17676,JP,126.33.76.85,www.pfizer-covid19-vaccine.jp,GET,HTTP/1.1,/faqpdf/%E4%BD%99%E3%81%A3%E3%81%9F%E3%83%AF%E3%82%AF%E3%83%81%E3%83%B3%E3%81%AE%E6%B6%B2%E3%81%AE%E5%88%A9%E7%94%A8.pdf,,2022-02-20T23:55:15Z,[],6e0baa2fb8358cfb,7fc8bc7749f8466f8fc5245e0afbf003,,1,ratelimit,Dalvik/2.1.0 (Linux; U; Android 11; 907SH Build/S2005)
block,GIGAINFRA Softbank BB Corp.,17676,JP,126.33.76.85,www.pfizer-covid19-vaccine.jp,GET,HTTP/1.1,/faqpdf/%E3%82%B3%E3%83%9F%E3%83%8A%E3%83%86%E3%82%A3%E3%81%AE2%E5%9B%9E%E6%8E%A5%E7%A8%AE%E3%82%B7%E3%83%AA%E3%83%BC%E3%82%BA%E3%82%92%E8%B6%85%E3%81%88%E3%82%8B%E8%BF%BD%E5%8A%A0%E6%8E%A5%E7%A8%AE.pdf,,2022-02-20T23:55:14Z,[],6e0baa24b8938d12,7fc8bc7749f8466f8fc5245e0afbf003,,1,ratelimit,Dalvik/2.1.0 (Linux; U; Android 11; 907SH Build/S2005)
block,GIGAINFRA Softbank BB Corp.,17676,JP,126.33.76.85,www.pfizer-covid19-vaccine.jp,GET,HTTP/1.1,/faqpdf/%E3%82%B3%E3%83%9F%E3%83%8A%E3%83%86%E3%82%A3%E3%81%AE%E5%8D%B5%E6%88%90%E5%88%86%E3%81%AE%E5%90%AB%E6%9C%89.pdf,,2022-02-20T23:55:14Z,[],6e0baa288f9e8d0a,7fc8bc7749f8466f8fc5245e0afbf003,,1,ratelimit,Dalvik/2.1.0 (Linux; U; Android 11; 907SH Build/S2005)
block,GIGAINFRA Softbank BB Corp.,17676,JP,126.33.76.85,www.pfizer-covid19-vaccine.jp,GET,HTTP/1.1,/faqpdf/%E3%82%B3%E3%83%9F%E3%83%8A%E3%83%86%E3%82%A3%E3%81%AE%E5%9B%BA%E5%BD%A2%E8%87%93%E5%99%A8%E7%A7%BB%E6%A4%8D%E6%82%A3%E8%80%85%E3%81%B8%E3%81%AE%E6%8E%A5%E7%A8%AE.pdf,,2022-02-20T23:55:14Z,[],6e0baa2778cf838a,7fc8bc7749f8466f8fc5245e0afbf003,,1,ratelimit,Dalvik/2.1.0 (Linux; U; Android 11; 907SH Build/S2005)
block,GIGAINFRA Softbank BB Corp.,17676,JP,126.33.76.85,www.pfizer-covid19-vaccine.jp,GET,HTTP/1.1,/faqpdf/1%E3%83%90%E3%82%A4%E3%82%A2%E3%83%AB%E3%81%AE%E7%94%A8%E9%87%8F.pdf,,2022-02-20T23:55:14Z,[],6e0baa24be3f0a4e,7fc8bc7749f8466f8fc5245e0afbf003,,1,ratelimit,Dalvik/2.1.0 (Linux; U; Android 11; 907SH Build/S2005)
block,GIGAINFRA Softbank BB Corp.,17676,JP,126.33.76.85,www.pfizer-covid19-vaccine.jp,GET,HTTP/1.1,/%E7%99%BD%E8%89%B2%E3%81%AE%E6%B5%AE%E9%81%8A%E7%89%A9%E3%81%B8%E3%81%AE%E5%AF%BE%E5%87%A6%E3%81%A8%E3%82%B3%E3%82%A2%E3%83%AA%E3%83%B3%E3%82%B0%E3%81%AE%E9%98%B2%E6%AD%A2.pdf,,2022-02-20T23:55:13Z,[],6e0baa22efcf831d,7fc8bc7749f8466f8fc5245e0afbf003,,1,ratelimit,Dalvik/2.1.0 (Linux; U; Android 11; 907SH Build/S2005)
block,GIGAINFRA Softbank BB Corp.,17676,JP,126.33.76.85,www.pfizer-covid19-vaccine.jp,GET,HTTP/1.1,/COVID-19%20Vaccine%20COMIRNATY%20-Information%20for%20persons%20receiving%20the%20vaccine%20and%20their%20families-Korean.pdf,,2022-02-20T23:55:13Z,[],6e0baa1e69188316,7fc8bc7749f8466f8fc5245e0afbf003,,1,ratelimit,Dalvik/2.1.0 (Linux; U; Android 11; 907SH Build/S2005)
block,GIGAINFRA Softbank BB Corp.,17676,JP,126.33.76.85,www.pfizer-covid19-vaccine.jp,GET,HTTP/1.1,/faqpdf/%E3%82%B3%E3%83%9F%E3%83%8A%E3%83%86%E3%82%A3%E3%81%A8%E5%85%B1%E9%80%9A%E3%81%AE%E6%B7%BB%E5%8A%A0%E5%89%A4%E3%82%92%E5%90%AB%E6%9C%89%E3%81%99%E3%82%8B%E5%8C%BB%E8%96%AC%E5%93%81%E3%81%AE%E6%A4%9C%E7%B4%A2%E6%96%B9%E6%B3%95.pdf,,2022-02-20T23:55:13Z,[],6e0baa1f0fb7830a,7fc8bc7749f8466f8fc5245e0afbf003,,1,ratelimit,Dalvik/2.1.0 (Linux; U; Android 11; 907SH Build/S2005)
block,GIGAINFRA Softbank BB Corp.,17676,JP,126.33.76.85,www.pfizer-covid19-vaccine.jp,GET,HTTP/1.1,/%E3%81%94%E7%99%BB%E9%8C%B2%E3%82%92%E8%A1%8C%E3%81%86%E7%90%86%E7%94%B1.pdf,,2022-02-20T23:55:12Z,[],6e0baa1ab8110aae,7fc8bc7749f8466f8fc5245e0afbf003,,1,ratelimit,Dalvik/2.1.0 (Linux; U; Android 11; 907SH Build/S2005)
block,GIGAINFRA Softbank BB Corp.,17676,JP,126.33.76.85,www.pfizer-covid19-vaccine.jp,GET,HTTP/1.1,/COVID-19%20Vaccine%20COMIRNATY%20-Information%20for%20persons%20receiving%20the%20vaccine%20and%20their%20families-Vietnamese.pdf,,2022-02-20T23:55:12Z,[],6e0baa1c3a1b0ac6,7fc8bc7749f8466f8fc5245e0afbf003,,1,ratelimit,Dalvik/2.1.0 (Linux; U; Android 11; 907SH Build/S2005)
block,GIGAINFRA Softbank BB Corp.,17676,JP,126.33.76.85,www.pfizer-covid19-vaccine.jp,GET,HTTP/1.1,/faqpdf/%E3%82%B3%E3%83%9F%E3%83%8A%E3%83%86%E3%82%A3%E3%81%AE%E5%87%BA%E8%A1%80%E6%80%A7%E7%96%BE%E6%82%A3%E3%81%BE%E3%81%9F%E3%81%AF%E6%8A%97%E5%87%9D%E5%9B%BA%E7%99%82%E6%B3%95%E4%B8%AD%E6%82%A3%E8%80%85%E3%81%B8%E3%81%AE%E6%8E%A5%E7%A8%AE.pdf,,2022-02-20T23:55:11Z,[],6e0baa147bda0ad2,7fc8bc7749f8466f8fc5245e0afbf003,,1,ratelimit,Dalvik/2.1.0 (Linux; U; Android 11; 907SH Build/S2005)
block,GIGAINFRA Softbank BB Corp.,17676,JP,126.33.76.85,www.pfizer-covid19-vaccine.jp,GET,HTTP/1.1,/faqpdf/%E3%83%AF%E3%82%AF%E3%83%81%E3%83%B3%E3%81%AE%E6%8E%A5%E7%A8%AE%E3%81%AB%E5%BF%85%E8%A6%81%E3%81%AA%E6%BA%96%E5%82%99.pdf,,2022-02-20T23:55:11Z,[],6e0baa169e2f838e,7fc8bc7749f8466f8fc5245e0afbf003,,1,ratelimit,Dalvik/2.1.0 (Linux; U; Android 11; 907SH Build/S2005)
block,GIGAINFRA Softbank BB Corp.,17676,JP,126.33.76.85,www.pfizer-covid19-vaccine.jp,GET,HTTP/1.1,/faqpdf/%E3%83%AF%E3%82%AF%E3%83%81%E3%83%B3%E9%85%8D%E9%80%81%E7%AE%B1%E3%81%AE%E8%BF%94%E5%8D%B4%E3%81%AB%E3%81%A4%E3%81%84%E3%81%A6.pdf,,2022-02-20T23:55:11Z,[],6e0baa14ee980a56,7fc8bc7749f8466f8fc5245e0afbf003,,1,ratelimit,Dalvik/2.1.0 (Linux; U; Android 11; 907SH Build/S2005)
block,GIGAINFRA Softbank BB Corp.,17676,JP,126.33.76.85,www.pfizer-covid19-vaccine.jp,GET,HTTP/1.1,/%E3%83%AF%E3%82%AF%E3%83%81%E3%83%B3%E3%81%AE%E5%8F%96%E3%82%8A%E6%89%B1%E3%81%84_%E8%A7%A3%E5%87%8D.pdf,,2022-02-20T23:55:11Z,[],6e0baa140f308372,7fc8bc7749f8466f8fc5245e0afbf003,,1,ratelimit,Dalvik/2.1.0 (Linux; U; Android 11; 907SH Build/S2005)
block,GIGAINFRA Softbank BB Corp.,17676,JP,126.33.76.85,www.pfizer-covid19-vaccine.jp,GET,HTTP/1.1,/faqpdf/2%EF%BD%9E8%E2%84%83%E3%81%A71%E3%83%B5%E6%9C%88%E9%96%93%E4%BF%9D%E5%AD%98%E3%81%97%E3%81%9F%E5%A0%B4%E5%90%88%E3%81%AE%E5%AE%89%E5%AE%9A%E6%80%A7%E3%81%AE%E3%83%87%E3%83%BC%E3%82%BF%E3%81%AB%E3%81%A4%E3%81%84%E3%81%A6.pdf,,2022-02-20T23:55:11Z,[],6e0baa166fe48d1c,7fc8bc7749f8466f8fc5245e0afbf003,,1,ratelimit,Dalvik/2.1.0 (Linux; U; Android 11; 907SH Build/S2005)
block,GIGAINFRA Softbank BB Corp.,17676,JP,126.33.76.85,www.pfizer-covid19-vaccine.jp,GET,HTTP/1.1,/faqpdf/%E3%82%B3%E3%83%9F%E3%83%8A%E3%83%86%E3%82%A3%E3%81%AE%E3%83%8F%E3%83%A9%E3%83%BC%E3%83%AB%E8%AA%8D%E8%A8%BC.pdf,,2022-02-20T23:55:10Z,[],6e0baa0d5cca8370,7fc8bc7749f8466f8fc5245e0afbf003,,1,ratelimit,Dalvik/2.1.0 (Linux; U; Android 11; 907SH Build/S2005)
block,GIGAINFRA Softbank BB Corp.,17676,JP,126.33.76.85,www.pfizer-covid19-vaccine.jp,GET,HTTP/1.1,/faqpdf/%E3%82%B7%E3%83%A7%E3%83%83%E3%82%AF%E3%80%81%E3%82%A2%E3%83%8A%E3%83%95%E3%82%A3%E3%83%A9%E3%82%AD%E3%82%B7%E3%83%BC%E3%81%B8%E3%81%AE%E5%AF%BE%E5%87%A6.pdf,,2022-02-20T23:55:09Z,[],6e0baa064e73832c,7fc8bc7749f8466f8fc5245e0afbf003,,1,ratelimit,Dalvik/2.1.0 (Linux; U; Android 11; 907SH Build/S2005)
block,GIGAINFRA Softbank BB Corp.,17676,JP,126.33.76.85,www.pfizer-covid19-vaccine.jp,GET,HTTP/1.1,/faqpdf/%E6%9C%AC%E5%89%A4%E3%81%AE%E6%80%A7%E7%8A%B6%E3%81%AB%E3%81%A4%E3%81%84%E3%81%A6.pdf,,2022-02-20T23:55:09Z,[],6e0baa059879835e,7fc8bc7749f8466f8fc5245e0afbf003,,1,ratelimit,Dalvik/2.1.0 (Linux; U; Android 11; 907SH Build/S2005)
block,GIGAINFRA Softbank BB Corp.,17676,JP,126.33.76.85,www.pfizer-covid19-vaccine.jp,GET,HTTP/1.1,/faqpdf/%E3%82%B3%E3%83%9F%E3%83%8A%E3%83%86%E3%82%A3%E3%81%AE%E6%8E%88%E4%B9%B3%E5%A9%A6%E3%81%B8%E3%81%AE%E6%8E%A5%E7%A8%AE.pdf,,2022-02-20T23:55:09Z,[],6e0baa095bc50a8a,7fc8bc7749f8466f8fc5245e0afbf003,,1,ratelimit,Dalvik/2.1.0 (Linux; U; Android 11; 907SH Build/S2005)
